variant,base_sequence,object_id,episode,frames,auc_percent,b1_auc_percent,failure_1cm_percent,failure_2cm_percent,both_candidates_bad_percent,ordinary_policy_ms,measured_cached_path_ms,runtime_scope,observer_ms,observer_restarts,relocalization_calls,relocalization_generated,relocalization_used,relocalization_total_ms,uncertain_percent,quality_diagnostic_ms,recovery_transition_ms,sam2_cache_hits
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_2,1327,77.45054775951536,0.3918387113564204,37.75433308214017,24.868123587038433,48.75659382064808,50.48299235252974,1611.2539699124263,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.08617757944097,820,846,819,819,2055586.8338039145,30.36925395629239,21.03647348325708,2480.670541524887,1
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_3,1327,66.20260049046786,0.3888968093941718,44.00904295403165,35.71966842501884,49.886963074604374,49.79615884819638,1470.5677398416608,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.957563943318746,744,770,743,743,1868651.1690374464,38.58327053504145,21.540695675750513,2494.927085004747,1
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_4,1327,71.58171736167215,0.38836877570864003,41.522230595327805,32.02712886209495,48.75659382064808,49.99526139969627,1525.2457893079466,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.54427481779566,772,798,771,771,1940468.1585999206,36.322532027128865,21.564987481072738,2507.149912416935,1
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_black10_5,1327,70.64517418699785,0.3953840803878483,42.27581009796533,32.629992464204975,49.28409947249435,49.962037528554596,1527.496337355132,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.24273476056255,774,801,774,774,1944068.1390315294,35.26752072343633,20.891199951686847,2539.1438817605376,1
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_occ40,1327,68.59338615178855,0.3927439119601892,43.40617935192162,35.34287867370007,51.469480030143174,50.75059499721224,1487.6538398847567,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.27703562676457,754,781,754,754,1894879.8769395798,38.055764883195174,21.48382645731998,,0
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_occ60,1327,67.00868162812398,0.3888213760105244,47.9276563677468,36.77467972871138,55.84024114544084,50.18560736604063,1508.8626238080226,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.99162415703078,766,793,766,766,1923668.61949116,37.90504898266767,21.075739992674393,,0
simple,cracker_box_yalehand0,003_cracker_box,cracker_box_yalehand0_drop60,1327,83.48932957071614,0.3890099594696429,30.44461190655614,21.477015825169556,37.98040693293142,50.73475383390955,1845.8709175570025,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.83333367370939,946,974,946,946,2371285.85590329,24.79276563677468,21.230408181411796,,0
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_clean,1002,93.52845859831888,91.22146098194001,17.664670658682635,0.8982035928143712,16.46706586826347,66.12849355888767,101.19924693927912,cached_masks_excludes_sam2_preprocessing_not_online_fps,62.63297640378336,3,3,3,3,35237.434942275286,0.39920159680638717,21.45237214082551,,0
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10,1002,93.12156467845091,11.605417793042543,15.568862275449103,2.694610778443114,15.169660678642716,62.8345934309835,103.78605273539226,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.680386810438954,5,4,4,4,38700.48105716705,1.3972055888223553,21.011777909959623,2462.3028934001923,1
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_2,1002,93.4749120377863,20.41117964271657,17.664670658682635,1.2974051896207583,16.766467065868262,62.32078007155496,101.57232362118934,cached_masks_excludes_sam2_preprocessing_not_online_fps,57.64057322548416,4,3,3,3,36986.17715295404,1.2974051896207583,21.339624700045395,2454.8025643453,1
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_3,1002,93.47970725216234,28.15020609431787,18.163672654690618,0.499001996007984,17.26546906187625,60.908491087737744,97.22110173458645,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.73407291725813,4,3,3,3,34014.62311204523,1.2974051896207583,20.605999839765406,2468.295932747424,1
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_4,1002,93.5041828255401,43.490796185406964,17.664670658682635,1.097804391217565,16.46706586826347,60.23706284207936,96.30343142502798,cached_masks_excludes_sam2_preprocessing_not_online_fps,55.95241479776398,4,3,3,3,33754.36063669622,1.2974051896207583,20.99489508207865,2476.728418841958,1
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_black10_5,1002,93.49928771086455,53.79965794137451,18.263473053892216,0.09980039920159679,16.86626746506986,60.81574279273709,97.45059153083675,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.897045755405685,4,3,3,3,34303.86993288994,1.2974051896207583,20.68254100103043,2495.748478919268,1
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_occ40,1002,89.65797134459808,8.342524160887434,21.157684630738522,6.686626746506986,20.459081836327346,64.46485354170593,298.9701036598065,cached_masks_excludes_sam2_preprocessing_not_online_fps,59.35947120490813,86,86,86,86,236110.98640970886,0.39920159680638717,20.765166959266164,,0
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_occ60,1002,74.40104775434116,8.083083083083084,42.81437125748503,33.63273453093812,42.21556886227545,64.71001221230222,392.8225331627457,cached_masks_excludes_sam2_preprocessing_not_online_fps,58.39860876427291,125,125,125,125,330857.56137408316,2.3952095808383236,20.603935725934907,,0
simple,sugar_box_yalehand0,004_sugar_box,sugar_box_yalehand0_drop60,1002,91.37785490080898,2.9485073896251546,25.349301397205586,3.6926147704590817,30.239520958083833,49.48448986314911,811.3060283582442,cached_masks_excludes_sam2_preprocessing_not_online_fps,60.95784523723249,294,294,294,294,748328.6563726142,4.790419161676647,21.13821060617943,,0
simple,sugar_box1,004_sugar_box,sugar_box1_clean,907,94.02782054380731,90.99049435322863,14.553472987872107,0.6615214994487321,12.238147739801542,17.44377080556136,191.02974896357202,cached_masks_excludes_sam2_preprocessing_not_online_fps,16.485401842016174,53,53,53,53,155749.02498628944,0.11025358324145534,12.147795469546331,,0
simple,sugar_box1,004_sugar_box,sugar_box1_black10,907,94.10319911973716,10.059342694403334,13.009922822491731,0.4410143329658214,11.466372657111357,60.68084209250064,232.53219834577123,cached_masks_excludes_sam2_preprocessing_not_online_fps,56.01896968482282,53,52,52,52,129115.73882959783,1.3230429988974641,19.57516893518569,27377.321996726096,1
simple,sugar_box1,004_sugar_box,sugar_box1_black10_2,907,93.98378532887904,86.28843838325648,14.44321940463065,0.7717750826901874,12.679162072767364,52.91782605602621,229.36892094523898,cached_masks_excludes_sam2_preprocessing_not_online_fps,49.04733794867631,53,53,53,53,130971.95513825864,1.3230429988974641,18.32720445204103,29318.57059709728,1
simple,sugar_box1,004_sugar_box,sugar_box1_black10_3,907,94.02439926144446,35.8187294240216,14.773980154355016,0.6615214994487321,13.230429988974644,47.87021744253872,224.27533649199754,cached_masks_excludes_sam2_preprocessing_not_online_fps,44.00623208291771,54,53,53,53,131347.2708053887,1.2127894156560088,17.58629291563766,28597.379085607827,1
